date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-04-24,149.7233,149.9832,148.9157,149.222,5320608,5320608,0.343466,0.231,149.3715,"Apr 24, 17",0.0210313770327811
2017-04-25,150.1781,150.4195,148.8785,148.8878,4860407,4860407,-0.334184,-0.224,149.5988,"Apr 25, 17",0.018744658678889817
2017-04-26,149.0178,149.5469,148.4237,148.5815,4328001,4328001,-0.306335,-0.206,148.795,"Apr 26, 17",0.016648842306068556
2017-04-27,148.795,148.9714,148.1823,148.8228,4122943,4122943,0.241355,0.162,148.6395,"Apr 27, 17",0.018299904959551323
2017-04-28,148.9899,149.0735,148.2473,148.795,4154147,4154147,-0.027847,-0.019,148.7493,"Apr 28, 17",0.01810968721497261
2017-05-01,148.5722,148.9157,147.319,147.449,4935312,4935312,-1.346,-0.905,147.8954,"May 1, 17",0.008899864042209223
2017-05-02,148.0059,148.0524,147.2633,147.6903,3208239,3208239,0.241353,0.164,147.61,"May 2, 17",0.010550926695691989
2017-05-03,147.3561,148.0152,147.1519,147.254,3993396,3993396,-0.436295,-0.295,147.5062,"May 3, 17",0.007565602884193552
2017-05-04,147.4954,147.7275,147.0034,147.6439,4280613,4280613,0.389881,0.265,147.4672,"May 4, 17",0.010233440963733386
2017-05-05,142.5105,144.6084,142.0278,143.9308,12521335,12521335,-3.7131,-2.515,143.676,"May 5, 17",-0.015172944194356015
2017-05-08,143.2277,143.8557,142.6653,143.4433,7491966,7491966,-0.487467,-0.339,143.32,"May 8, 17",-0.0185085970893949
2017-05-09,143.0402,143.5089,142.0609,142.5809,6853043,6853043,-0.862366,-0.601,142.6498,"May 9, 17",-0.02440945259027982
2017-05-10,142.1507,142.8246,141.6623,141.7748,4999861,4999861,-0.806124,-0.565,142.1364,"May 10, 17",-0.029925082946568704
2017-05-11,141.5873,141.6811,140.4063,141.2124,5627964,5627964,-0.562413,-0.397,141.0353,"May 11, 17",-0.03377322897358371
2017-05-12,140.8843,141.7889,140.6031,140.9499,3715702,3715702,-0.262458,-0.186,141.0017,"May 12, 17",-0.03556934976321991
2017-05-15,141.1843,142.3185,141.0251,142.0185,4245471,4245471,1.0686,0.758,141.9554,"May 15, 17",-0.028257598617295016
2017-05-16,142.1591,144.3432,142.1591,144.0526,5513690,5513690,2.0341,1.432,143.4991,"May 16, 17",-0.014339544147964728
2017-05-17,143.6964,144.4838,141.4374,141.4749,5191494,5191494,-2.5777,-1.789,142.3354,"May 17, 17",-0.0319771081839475
2017-05-18,141.4092,141.8498,140.7062,141.3343,3274371,3274371,-0.140603,-0.099,141.3513,"May 18, 17",-0.03293914469070111
2017-05-19,141.5498,142.909,141.4374,142.4591,5643264,5643264,1.1248,0.796,142.3338,"May 19, 17",-0.025242852636671104
2017-05-22,142.5716,143.2652,142.1021,143.0777,3302539,3302539,0.618655,0.434,142.8854,"May 22, 17",-0.021010165701551186
2017-05-23,143.0121,144.0526,142.4028,142.5059,2564503,2564503,-0.571787,-0.4,142.8639,"May 23, 17",-0.024922629958747444
2017-05-24,142.6747,143.1902,141.7561,142.9559,3732399,3732399,0.44993,0.316,142.7306,"May 24, 17",-0.021843565747942276
2017-05-25,143.6495,144.0994,143.3645,143.6026,2582815,2582815,0.646773,0.452,143.6183,"May 25, 17",-0.017418608358769898
2017-05-26,143.2746,143.4152,142.5341,142.9371,2443507,2443507,-0.665521,-0.463,142.8987,"May 26, 17",-0.021972202208304984
2017-05-30,142.431,143.1059,142.0935,142.2247,3666032,3666032,-0.712388,-0.498,142.4702,"May 30, 17",-0.026846702972254846
2017-05-31,142.5059,143.2277,142.1498,143.0684,3543404,3543404,0.843618,0.593,142.8645,"May 31, 17",-0.02107379969524113
2017-06-01,143.2277,143.2933,142.131,143.1059,2918126,2918126,0.037495,0.026,142.8301,"Jun 1, 17",-0.020817211011007412
2017-06-02,143.4808,143.6026,142.2904,142.5247,3585701,3585701,-0.581161,-0.406,142.655,"Jun 2, 17",-0.02479399349838493
2017-06-05,142.3091,143.3496,142.1803,142.8621,3975268,3975268,0.337447,0.237,142.9098,"Jun 5, 17",-0.022485379576772414
2017-06-06,142.4778,143.3121,142.4778,142.8246,3797173,3797173,-0.037492,-0.026,142.9189,"Jun 6, 17",-0.02274196826100613
2017-06-07,143.462,144.54,141.353,141.5217,4865712,4865712,-1.3029,-0.912,142.4637,"Jun 7, 17",-0.03165688550602365
2017-06-08,141.5405,143.2465,141.4655,142.5716,3708962,3708962,1.0498,0.742,142.5268,"Jun 8, 17",-0.024473086583969957
2017-06-09,142.4778,144.6009,142.3653,144.4463,4361460,4361460,1.8747,1.315,143.732,"Jun 9, 17",-0.011645705081755985
2017-06-12,144.5306,147.3521,144.3713,145.4586,6471479,6471479,1.0123,0.701,145.8139,"Jun 12, 17",-0.004719179080427321
2017-06-13,145.7023,145.7398,144.4931,144.5869,3523529,3523529,-0.871739,-0.599,144.861,"Jun 13, 17",-0.010683668575002185
2017-06-14,144.3244,145.2336,143.3589,144.1744,3049726,3049726,-0.412435,-0.285,144.2362,"Jun 14, 17",-0.013506144101573638
2017-06-15,143.687,144.9993,143.687,144.5588,4654297,4654297,0.384315,0.267,144.6482,"Jun 15, 17",-0.010875939029054838
2017-06-16,144.5681,145.6836,143.3848,145.6461,6741963,6741963,1.0873,0.752,145.1277,"Jun 16, 17",-0.003436235659258549
2017-06-19,145.7679,146.096,144.8587,145.1399,4629592,4629592,-0.506172,-0.348,145.3015,"Jun 19, 17",-0.00689984077816844
2017-06-20,144.8025,145.6545,144.5869,145.243,4481843,4481843,0.103109,0.071,145.2573,"Jun 20, 17",-0.006194392955648551
2017-06-21,146.0304,146.0304,143.7807,144.1557,3959668,3959668,-1.0873,-0.749,144.3105,"Jun 21, 17",-0.01363409632544484
2017-06-22,144.8681,145.2805,144.062,144.7275,2376819,2376819,0.571784,0.397,144.7832,"Jun 22, 17",-0.00972163206824858
2017-06-23,144.6712,144.9899,144.1651,144.4556,3282205,3282205,-0.271833,-0.188,144.5144,"Jun 23, 17",-0.01158207108806604
2017-06-26,145.0181,145.9929,144.9431,145.5055,2153494,2153494,1.0498,0.727,145.5277,"Jun 26, 17",-0.004398272166012154
2017-06-27,145.2899,145.6086,144.8212,145.0555,2386491,2386491,-0.44993,-0.309,145.2152,"Jun 27, 17",-0.007477336376817322
2017-06-28,145.4305,145.8054,145.0837,145.5898,2220954,2220954,0.534292,0.368,145.5708,"Jun 28, 17",-0.0038214608038547784
2017-06-29,145.618,145.9835,143.9963,144.4744,3262159,3262159,-1.1155,-0.766,144.8871,"Jun 29, 17",-0.011453434627703526
2017-06-30,144.615,144.8212,143.5464,144.1932,3571536,3571536,-0.281207,-0.195,144.348,"Jun 30, 17",-0.013377507641211124
2017-07-03,143.9588,146.2507,143.9026,145.8336,2822651,2822651,1.6404,1.138,145.4276,"Jul 3, 17",-0.0021532922380897773
2017-07-05,146.0116,146.1241,144.0057,144.0432,3564354,3564354,-1.7903,-1.228,144.6985,"Jul 5, 17",-0.014403862378145987
2017-07-06,143.7526,144.1932,142.6934,142.8153,2757522,2757522,-1.2279,-0.852,143.1772,"Jul 6, 17",-0.022805602254696074
2017-07-07,143.059,143.8745,142.6091,143.3589,2460060,2460060,0.543665,0.381,143.4312,"Jul 7, 17",-0.019086092688043586
2017-07-10,143.3308,144.2494,143.0684,143.8089,3206209,3206209,0.449931,0.314,143.8047,"Jul 10, 17",-0.016007028477238613
2017-07-11,143.6589,144.0245,142.5247,143.5933,3447509,3447509,-0.215591,-0.15,143.4629,"Jul 11, 17",-0.01748224235245984
2017-07-12,143.8651,144.5775,143.462,144.0713,3097850,3097850,0.478051,0.333,144.1183,"Jul 12, 17",-0.014211591924093528
2017-07-13,144.0713,144.5306,143.5933,144.0057,2476112,2476112,-0.065616,-0.046,144.1237,"Jul 13, 17",-0.014660451062379896
2017-07-14,144.3619,144.929,143.7901,144.5775,3256372,3256372,0.571787,0.397,144.528,"Jul 14, 17",-0.010747986805183636
2017-07-17,143.9682,144.24,142.7027,143.4246,4762592,4762592,-1.1529,-0.797,143.408,"Jul 17, 17",-0.0186365493132661
2017-07-18,142.8153,144.6244,142.4778,144.3525,7566818,7566818,0.927981,0.647,143.7851,"Jul 18, 17",-0.012287518910586123
2017-07-19,140.6219,140.8375,137.5192,138.2878,14293610,14293610,-6.0647,-4.201,138.4671,"Jul 19, 17",-0.05378440939785137
2017-07-20,138.2878,139.5064,137.8192,138.4097,7212233,7212233,0.121857,0.088,138.5059,"Jul 20, 17",-0.052950325114968964
2017-07-21,138.3441,138.6066,137.3317,137.866,6509459,6509459,-0.543664,-0.393,137.9225,"Jul 21, 17",-0.056670518918112575
2017-07-24,137.7911,137.8285,136.6662,136.8443,3877593,3877593,-1.0217,-0.741,136.9792,"Jul 24, 17",-0.06366136314962269
2017-07-25,137.388,138.2504,136.8818,137.0318,4208895,4208895,0.187472,0.137,137.5083,"Jul 25, 17",-0.06237841972845392
2017-07-26,137.1068,137.2849,135.4195,136.2538,3932361,3932361,-0.778004,-0.568,136.0369,"Jul 26, 17",-0.06770177963069016
2017-07-27,135.9163,136.2866,134.6415,135.982,6430841,6430841,-0.271833,-0.2,135.6596,"Jul 27, 17",-0.0695615344140165
2017-07-28,135.7382,135.9538,134.829,135.2508,3054834,3054834,-0.731137,-0.538,135.3413,"Jul 28, 17",-0.07456467163832907
2017-07-31,135.3352,135.8507,135.1383,135.607,4355718,4355718,0.356195,0.263,135.5039,"Jul 31, 17",-0.07212742125635403
2017-08-01,135.9163,136.2819,135.3539,136.0663,2549397,2549397,0.459303,0.339,135.9307,"Aug 1, 17",-0.06898472305185892
2017-08-02,136.0288,136.1882,135.1852,135.4008,3540949,3540949,-0.665522,-0.489,135.479,"Aug 2, 17",-0.07353831690139401
2017-08-03,135.3821,136.235,135.3821,135.8601,3035393,3035393,0.459305,0.339,135.8523,"Aug 3, 17",-0.07039561869689909
2017-08-04,135.9163,136.2819,135.3539,136.0663,2549400,2549400,0.206217,0.152,135.9307,"Aug 4, 17",-0.06898472305185892
2017-08-07,135.9163,136.0007,133.8073,134.4822,4618284,4618284,-1.5841,-1.164,134.4853,"Aug 7, 17",-0.07982371331038404
2017-08-08,134.5106,135.2305,134.5106,134.6148,3298718,3298718,0.132595,0.099,134.848,"Aug 8, 17",-0.07891641572293351
2017-08-09,134.2738,134.539,133.7433,134.2927,2925770,2925770,-0.322067,-0.239,134.1242,"Aug 9, 17",-0.08112034146137867
2017-08-10,134.1696,134.9084,133.7812,134.359,4525378,4525378,0.066308,0.049,134.3731,"Aug 10, 17",-0.08066669266765332
2017-08-11,134.9369,135.0695,134.0559,134.359,3004360,3004360,0,0,134.3884,"Aug 11, 17",-0.08066669266765332
2017-08-14,134.5106,135.2305,134.4538,134.8137,2248607,2248607,0.454684,0.338,134.8322,"Aug 14, 17",-0.07755546934175761
2017-08-15,135.0316,135.7799,133.1655,134.5769,4681545,4681545,-0.236814,-0.176,134.6889,"Aug 15, 17",-0.07917574135313248
2017-08-16,134.3117,135.3726,134.1412,134.9842,3287821,3287821,0.40732,0.303,134.9811,"Aug 16, 17",-0.0763888461241083
2017-08-17,135.0032,135.3536,133.2792,133.2792,4422087,4422087,-1.7051,-1.263,134.0574,"Aug 17, 17",-0.0880550783006029
2017-08-18,133.4402,133.7054,132.2182,132.3319,4152714,4152714,-0.947259,-0.711,132.6236,"Aug 18, 17",-0.09453685058259327
2017-08-21,132.2277,133.0139,131.792,132.9287,3190691,3190691,0.596773,0.451,132.5891,"Aug 21, 17",-0.09045332720257446
2017-08-22,133.2223,133.7054,132.976,133.5728,2544446,2544446,0.644136,0.485,133.4116,"Aug 22, 17",-0.08604615996217543
2017-08-23,133.2792,135.5052,133.2602,134.6432,4048317,4048317,1.0704,0.801,134.8015,"Aug 23, 17",-0.07872209255940711
2017-08-24,134.9842,136.102,134.7474,135.401,3592183,3592183,0.757807,0.563,135.6358,"Aug 24, 17",-0.07353694842841138
2017-08-25,135.742,136.5851,135.6947,136.1588,2872893,2872893,0.757805,0.56,136.3005,"Aug 25, 17",-0.06835180429741565
2017-08-28,136.5093,136.9356,134.88,134.9937,5134463,5134463,-1.1651,-0.856,135.3488,"Aug 28, 17",-0.07632384365743575
2017-08-29,134.6053,135.8604,134.4159,135.5905,3009520,3009520,0.596773,0.442,135.5053,"Aug 29, 17",-0.07224032027741693
2017-08-30,135.7041,135.7231,134.899,135.0411,2735966,2735966,-0.549411,-0.405,135.1879,"Aug 30, 17",-0.07599951556056421
2017-08-31,135.4768,136.083,135.1074,135.4863,3656428,3656428,0.445212,0.33,135.6126,"Aug 31, 17",-0.07295329470134107
2017-09-01,135.4389,136.8787,135.4389,136.4809,3351733,3351733,0.99462,0.734,136.4506,"Sep 1, 17",-0.06614787855897068
2017-09-05,135.9315,136.7438,135.1737,135.4957,3098735,3098735,-0.985148,-0.722,135.7031,"Sep 5, 17",-0.07288897647115981
2017-09-06,136.2914,136.8503,135.9315,136.2346,3273344,3273344,0.738862,0.545,136.4609,"Sep 6, 17",-0.06783315303701791
2017-09-07,136.4998,137.0114,134.899,135.3631,4188158,4188158,-0.871477,-0.64,135.5499,"Sep 7, 17",-0.07379627405861035
2017-09-08,135.5999,135.5999,134.1696,134.9369,3366169,3366169,-0.426267,-0.315,134.8863,"Sep 8, 17",-0.07671248998448833
2017-09-11,135.9694,137.4755,135.4673,137.2197,4613381,4613381,2.2829,1.692,137.0348,"Sep 11, 17",-0.06109273936132009
2017-09-12,137.4566,138.6501,136.8882,138.0723,5238148,5238148,0.852533,0.621,137.9568,"Sep 12, 17",-0.05525893903658129
2017-09-13,137.6839,138.5743,137.6744,138.2901,4100980,4100980,0.217868,0.158,138.1743,"Sep 13, 17",-0.05376867195855176
2017-09-14,138.167,138.6596,137.8355,137.8639,3756861,3756861,-0.426265,-0.308,138.0898,"Sep 14, 17",-0.056684887884429755
2017-09-15,137.1819,137.5134,136.4809,137.1819,7397233,7397233,-0.682025,-0.495,137.1139,"Sep 15, 17",-0.06135138075502755
2017-09-18,137.1724,137.807,136.6609,136.9261,3019514,3019514,-0.25576,-0.186,137.1035,"Sep 18, 17",-0.06310165769974754
2017-09-19,137.1534,137.3334,136.6135,136.7745,3464383,3464383,-0.151562,-0.111,136.9144,"Sep 19, 17",-0.06413896022054322
2017-09-20,137.2861,138.1859,136.803,138.1859,5447519,5447519,1.4114,1.032,137.861,"Sep 20, 17",-0.05448164638247589
2017-09-21,137.9681,138.1965,137.4471,137.5987,2555596,2555596,-0.587299,-0.425,137.7818,"Sep 21, 17",-0.058499483059330816
2017-09-22,137.9112,137.9112,136.964,137.4755,2792323,2792323,-0.123142,-0.089,137.4628,"Sep 22, 17",-0.059342462416600086
2017-09-25,137.466,138.328,137.2671,138.1765,5213144,5213144,0.700969,0.51,138.0067,"Sep 25, 17",-0.054545964612657157
2017-09-26,138.6406,139.6447,138.2428,138.8301,4488620,4488620,0.653607,0.473,138.9393,"Sep 26, 17",-0.05007379490558575
2017-09-27,138.9438,139.1522,137.3808,137.9776,3502736,3502736,-0.852532,-0.614,138.0536,"Sep 27, 17",-0.05590691099383305
2017-09-28,137.665,138.167,136.604,137.9776,2774788,2774788,0,0,137.6578,"Sep 28, 17",-0.05590691099383305
2017-09-29,137.7786,138.006,137.2766,137.4281,2654731,2654731,-0.549409,-0.398,137.4769,"Sep 29, 17",-0.059666790513471624
2017-10-02,137.6839,139.119,137.5513,138.9248,2973224,2973224,1.4967,1.089,138.7548,"Oct 2, 17",-0.049425822948333996
2017-10-03,138.9532,139.4362,138.6217,139.0385,2302724,2302724,0.113669,0.082,139.029,"Oct 3, 17",-0.04864784605773729
2017-10-04,139.2469,139.2658,138.4038,138.7543,2244433,2244433,-0.284175,-0.204,138.8276,"Oct 4, 17",-0.05059244616598349
2017-10-05,138.9438,139.7584,138.7543,138.9816,2686539,2686539,0.22734,0.164,139.1904,"Oct 5, 17",-0.049037176621281396
2017-10-06,138.9059,139.1048,138.6027,138.7543,2623184,2623184,-0.22734,-0.164,138.7661,"Oct 6, 17",-0.05059244616598349
2017-10-09,138.7732,139.9952,138.6312,139.6163,2682556,2682556,0.862004,0.621,139.5849,"Oct 9, 17",-0.04469432761106363
2017-10-10,139.9194,141.094,139.8626,140.6678,4032601,4032601,1.0515,0.753,140.6235,"Oct 10, 17",-0.03749958090514913
2017-10-11,140.573,140.6393,139.5121,139.8342,3702238,3702238,-0.833587,-0.593,139.8965,"Oct 11, 17",-0.04320337629654259
2017-10-12,139.7773,140.0899,139.029,139.2753,3264344,3264344,-0.558882,-0.4,139.4826,"Oct 12, 17",-0.047027574046362625
2017-10-13,139.7016,140.052,139.19,139.3416,2506584,2506584,0.066309,0.048,139.5393,"Oct 13, 17",-0.04657392525263726
2017-10-16,139.4553,139.8815,138.7827,139.0858,3052091,3052091,-0.25576,-0.184,139.0318,"Oct 16, 17",-0.048324202197357065
2017-10-17,138.8964,139.3605,138.4701,138.8111,6372393,6372393,-0.274704,-0.198,138.8098,"Oct 17, 17",-0.050203799838930696
2017-10-18,148.8331,152.7264,148.6721,151.116,30490192,30490192,12.3049,8.864,151.0728,"Oct 18, 17",0.03399081617781396
2017-10-19,151.3718,152.4706,150.6945,152.4138,9914169,9914169,1.2977,0.859,151.798,"Oct 19, 17",0.042870837361775695
2017-10-20,152.5748,153.9104,151.3434,153.5221,7868803,7868803,1.1083,0.727,152.8149,"Oct 20, 17",0.0504542303947428
2017-10-23,153.5031,153.9388,151.1255,151.135,5779378,5779378,-2.3871,-1.555,152.1729,"Oct 23, 17",0.034120821111158904
2017-10-24,151.2297,151.2771,146.9869,147.6585,8194690,8194690,-3.4764,-2.3,148.2218,"Oct 24, 17",0.010333339491461738
2017-10-25,147.7817,148.1227,144.9873,145.3993,5444800,5444800,-2.2592,-1.53,145.8952,"Oct 25, 17",-0.0051249313197621535
2017-10-26,146.1713,146.9386,145.4419,145.4988,4300543,4300543,0.099461,0.068,146.1294,"Oct 26, 17",-0.004444116010928745
2017-10-27,146.3892,146.4745,144.8461,145.5746,4895186,4895186,0.075782,0.052,145.6162,"Oct 27, 17",-0.003925464750530812
2017-10-30,145.6503,146.4366,144.6557,146.2187,4210402,4210402,0.644134,0.442,145.8564,"Oct 30, 17",0.0004817024898682123
2017-10-31,146.1903,146.7586,144.8641,145.9345,4328258,4328258,-0.284177,-0.194,145.7704,"Oct 31, 17",-0.00146289761837799
2017-11-01,145.9724,146.7302,145.7166,145.9061,3240246,3240246,-0.028418,-0.019,146.0573,"Nov 1, 17",-0.0016572207819043866
2017-11-02,146.0482,146.3418,144.8452,145.262,3397628,3397628,-0.644135,-0.441,145.3614,"Nov 2, 17",-0.006064388022303411
2017-11-03,145.3283,145.3756,143.5001,143.5853,4431825,4431825,-1.6766,-1.154,144.0502,"Nov 3, 17",-0.01753698127176311
2017-11-06,143.7653,143.8127,142.3539,142.8843,4498871,4498871,-0.70097,-0.488,142.9109,"Nov 6, 17",-0.022333479075706045
2017-11-07,143.3864,143.519,142.5623,143.3674,3701052,3701052,0.483102,0.338,143.1751,"Nov 7, 17",-0.01902793258628395
2017-11-08,143.6043,143.7884,142.3539,143.5758,4634439,4634439,0.208397,0.145,143.2696,"Nov 8, 17",-0.01760198373843568
2017-11-09,143.4418,145.2309,143.3749,143.7958,4776056,4776056,0.219986,0.153,144.196,"Nov 9, 17",-0.016096663457597468
2017-11-10,144.1307,144.3603,142.686,142.7052,4307276,4307276,-1.0907,-0.758,143.1164,"Nov 10, 17",-0.023558946631606494
2017-11-13,142.4373,142.5521,141.5188,141.9781,5107546,5107546,-0.727112,-0.51,141.9812,"Nov 13, 17",-0.02853403015977602
2017-11-14,141.5475,142.5234,141.1074,142.4469,3757951,3757951,0.468797,0.33,141.9639,"Nov 14, 17",-0.025326329488608534
2017-11-15,141.5954,142.2699,139.8838,140.7343,4773328,4773328,-1.7125,-1.202,140.9775,"Nov 15, 17",-0.03704456363844133
2017-11-16,141.337,143.174,141.117,142.6669,5446453,5446453,1.9326,1.373,142.4758,"Nov 16, 17",-0.023821009207770517
2017-11-17,142.8774,143.6523,142.3894,142.5234,4916500,4916500,-0.143508,-0.101,142.9165,"Nov 17, 17",-0.024802888572771607
2017-11-20,144.1211,145.3744,143.4131,143.9967,5676495,5676495,1.4734,1.034,144.4463,"Nov 20, 17",-0.014722032346595902
2017-11-21,144.7526,145.8528,144.6569,145.3744,3756184,3756184,1.3777,0.957,145.3739,"Nov 21, 17",-0.005295306206093383
2017-11-22,145.4223,145.7954,144.7813,145.2022,3213596,3213596,-0.172211,-0.118,145.1811,"Nov 22, 17",-0.006473561444094808
2017-11-24,145.3744,145.6136,144.7813,145.2692,1193025,1193025,0.066971,0.046,145.2194,"Nov 24, 17",-0.006015122994930451
2017-11-27,145.4797,145.8911,145.0587,145.4031,3374042,3374042,0.133941,0.092,145.41,"Nov 27, 17",-0.005098930333093243
2017-11-28,145.7571,146.312,145.1352,145.8719,3973670,3973670,0.468796,0.322,145.9039,"Nov 28, 17",-0.0018912296619255599
2017-11-29,146.1972,146.9626,145.5849,146.9052,5098702,5098702,1.0333,0.708,146.3641,"Nov 29, 17",0.005178986002574109
2017-11-30,147.0009,147.728,146.4555,147.307,6500769,6500769,0.401825,0.274,147.2806,"Nov 30, 17",0.00792824822457724
2017-12-01,147.7184,148.3116,146.2953,148.0628,5567852,5567852,0.755812,0.513,147.7057,"Dec 1, 17",0.013099707625747298
2017-12-04,148.9334,150.0145,148.3594,149.6893,4664316,4664316,1.6264,1.098,149.4086,"Dec 4, 17",0.02422881415657929
2017-12-05,149.6797,149.9571,147.9863,148.6273,5068043,5068043,-1.062,-0.709,148.7555,"Dec 5, 17",0.016962222619079283
2017-12-06,148.9526,149.4596,147.4218,147.4314,3410728,3410728,-1.1959,-0.805,147.8734,"Dec 6, 17",0.008779438419742071
2017-12-07,147.3644,147.7662,146.6277,146.9243,3771429,3771429,-0.507064,-0.344,146.9673,"Dec 7, 17",0.005309675172410367
2017-12-08,147.2783,148.3211,146.9052,148.1107,3520281,3520281,1.1863,0.807,147.9056,"Dec 8, 17",0.013427456905075203
2017-12-11,148.2637,149.1439,147.8811,148.6847,4102719,4102719,0.574035,0.388,148.709,"Dec 11, 17",0.01735497436507976
2017-12-12,148.4838,151.0191,148.4455,149.9571,6321801,6321801,1.2724,0.856,150.0803,"Dec 12, 17",0.0260611994802539
2017-12-13,149.8232,149.9476,147.2305,147.2496,5661618,5661618,-2.7075,-1.806,148.0002,"Dec 13, 17",0.007535496478576765
2017-12-14,147.8141,148.3977,147.0487,147.3357,4637440,4637440,0.086105,0.058,147.6499,"Dec 14, 17",0.008124624097577575
2017-12-15,147.0965,147.1444,145.451,145.9006,11279854,11279854,-1.4351,-0.974,146.1306,"Dec 15, 17",-0.0016948537889254196
2017-12-18,146.7712,147.5079,146.5799,146.6947,5092838,5092838,0.794082,0.544,146.8982,"Dec 18, 17",0.003738668188408661
2017-12-19,147.4649,147.4984,146.4651,146.599,4116449,4116449,-0.095672,-0.065,146.8116,"Dec 19, 17",0.003083853866243969
2017-12-20,147.0009,147.2305,146.1685,146.3312,3785667,3785667,-0.267882,-0.183,146.4892,"Dec 20, 17",0.0012514685425693587
2017-12-21,146.5416,146.8191,144.9343,144.9439,4153935,4153935,-1.3873,-0.948,145.804,"Dec 21, 17",-0.008240944301096849
2017-12-22,145.1448,146.379,144.9439,145.9006,2990583,2990583,0.956725,0.66,145.8951,"Dec 22, 17",-0.0016948537889254196
2017-12-26,145.9102,147.2018,145.9006,146.2163,2479017,2479017,0.31572,0.216,146.4692,"Dec 26, 17",0.0004652808140770958
2017-12-27,146.3312,146.5512,146.0059,146.5034,2149257,2149257,0.287018,0.196,146.3676,"Dec 27, 17",0.0024297237805707837
2017-12-28,146.5703,147.4505,146.5703,147.374,2687624,2687624,0.870619,0.594,147.1477,"Dec 28, 17",0.008386686673741598
2017-12-29,147.4984,148.0246,146.776,146.7808,3327087,3327087,-0.593169,-0.402,147.2229,"Dec 29, 17",0.004327795807409276
2018-01-02,147.8141,148.1107,146.8956,147.5749,4202503,4202503,0.794082,0.541,147.5516,"Jan 2, 18",0.009761317784743357
2018-01-03,150.5312,152.8943,149.5649,151.6314,9441567,9441567,4.0565,2.749,151.8527,"Jan 3, 18",0.03751737105392267
2018-01-04,152.7412,155.2992,152.4733,154.7025,7556249,7556249,3.0711,2.025,154.4424,"Jan 4, 18",0.058530957937930034
2018-01-05,155.4105,155.8506,154.1294,155.4583,5195764,5195764,0.755813,0.489,155.0426,"Jan 5, 18",0.06370241733910009
2018-01-08,155.621,156.8121,154.7035,156.3959,5237523,5237523,0.937592,0.603,156.0707,"Jan 8, 18",0.07011781868143527
2018-01-09,156.8073,157.41,156.0036,156.7403,4341810,4341810,0.344421,0.22,156.8986,"Jan 9, 18",0.07247432915743791
2018-01-10,155.8601,157.2187,155.4679,157.0752,4174105,4174105,0.334853,0.214,156.7513,"Jan 10, 18",0.0747658371667682
2018-01-11,157.6684,157.8023,156.2333,157.0943,3794453,3794453,0.019134,0.012,156.9686,"Jan 11, 18",0.07489652633660465
2018-01-12,156.9221,157.6109,155.9749,156.0802,5031886,5031886,-1.0141,-0.646,156.6855,"Jan 12, 18",0.06795768407843256
2018-01-16,157.9554,158.1371,156.2811,156.7595,7794195,7794195,0.679276,0.435,157.0352,"Jan 16, 18",0.07260570256376568
2018-01-17,160.7394,161.8065,160.0219,161.3517,11710033,11710033,4.5923,2.93,160.9846,"Jan 17, 18",0.10402721071678553
2018-01-18,162.6433,163.7244,160.8734,161.8014,14259345,14259345,0.44966,0.279,161.9985,"Jan 18, 18",0.10710422221811676
2018-01-19,157.3431,158.2424,154.3198,155.3435,21172488,21172488,-6.4579,-3.991,155.7707,"Jan 19, 18",0.06291691384709915
2018-01-22,154.5207,156.8838,154.138,155.5636,8480795,8480795,0.220045,0.142,155.5773,"Jan 22, 18",0.06442291836442847
2018-01-23,155.774,159.0652,155.4775,159.0556,7466232,7466232,3.4921,2.245,157.5835,"Jan 23, 18",0.08831645664027561
2018-01-24,159.534,161.4187,157.6875,158.2137,5645003,5645003,-0.841919,-0.529,159.1377,"Jan 24, 18",0.08255586962010493
2018-01-25,158.7303,159.5627,158.0415,158.3094,3302520,3302520,0.095672,0.06,158.5831,"Jan 25, 18",0.08321068394226963
2018-01-26,158.9312,160.1694,158.6155,160.0984,3787913,3787913,1.7891,1.13,159.6082,"Jan 26, 18",0.09545167477144785
2018-01-29,160.2037,161.103,158.826,159.5818,3516995,3516995,-0.516631,-0.323,159.7876,"Jan 29, 18",0.09191690905744357
2018-01-30,159.0173,159.5531,156.0945,156.5394,4902341,4902341,-3.0424,-1.906,157.039,"Jan 30, 18",0.07109969804643636
2018-01-31,156.6638,157.8501,155.7176,156.616,4072830,4072830,0.076538,0.049,156.6373,"Jan 31, 18",0.07162382319876459
2018-02-01,156.128,157.0273,154.8938,155.3722,4434242,4434242,-1.2437,-0.794,155.7918,"Feb 1, 18",0.06311328972009927
2018-02-02,154.7025,154.9895,151.9914,152.148,5251938,5251938,-3.2242,-2.075,153.1818,"Feb 2, 18",0.04105213676792675
2018-02-05,151.0574,151.641,143.5088,145.9293,8746599,8746599,-6.2187,-4.087,148.3931,"Feb 5, 18",-0.001498477915925085
2018-02-06,143.7863,148.7612,142.6573,148.6177,9867678,9867678,2.6884,1.842,146.0501,"Feb 6, 18",0.016896535915915594
2018-02-07,147.4984,148.6177,146.6469,147.1922,6149207,6149207,-1.4255,-0.959,147.5895,"Feb 7, 18",0.007142744732576484
2018-02-08,147.3178,147.9748,142.5064,142.5934,6779095,6779095,-4.5988,-3.124,145.0315,"Feb 8, 18",-0.024323923028868644
